condition	tissue	perturbation	comparison	context_key	claim_id	entity	direction	context_keys	term_uid	source	term_id	term_name	module_id	module_reason	gene_ids	term_ids	gene_set_hash	context_score	eligible	term_survival	keep_term	keep_reason	claim_json	claim_mode	llm_notes	context_evaluated	context_method	context_status	context_reason	context_notes	context_confidence	context_gate_mode	context_review_mode	context_ctx_id	context_proxy_method	context_score_proxy	context_score_proxy_norm	module_context_weight	context_score_proxy_reason	context_score_proxy_n_nonzero	context_tokens_method	context_tokens	context_tokens_n	context_signature	context_score_proxy_u01	context_score_proxy_u01_norm	context_ctx_id_original	context_ctx_id_effective	context_swap_from	context_swap_to	gene_ids_excel	term_ids_excel	context_gate_applied_pre_audit
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_69fe7fd74096	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	fgsea_msigdb_H_entrez	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mc4fe664d694a		1290,4312,4837,5817,6303,4487,8985,3908,5645,6444,813,7076,6535,6641,5021,3371,4314,2192,3485,2335,7045,1296,9353,1292,9235,3491,290,1311,3690,5329,7456,3398,5270	fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	92e891fc1bf4	0.0	False	0.921875	True	ok	"{""claim_id"":""c_69fe7fd74096"",""entity"":""HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""FAIL"",""context_reason"":""The term 'HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION' does not match the context's condition 'HNSC', which is a specific cancer type, while the term is more gen"",""context_notes"":null,""evidence_ref"":{""module_id"":""Mc4fe664d694a"",""gene_ids"":[""1290"",""4312"",""4837"",""5817"",""6303"",""4487"",""8985"",""3908"",""5645"",""6444"",""813"",""7076"",""6535"",""6641"",""5021"",""3371"",""4314"",""2192"",""3485"",""2335"",""7045"",""1296"",""9353"",""1292"",""9235"",""3491"",""290"",""1311"",""3690"",""5329"",""7456"",""3398"",""5270""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION""],""gene_set_hash"":""92e891fc1bf4"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	FAIL	The term 'HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION' does not match the context's condition 'HNSC', which is a specific cancer type, while the term is more gen		0.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.7615434573901896	0.7615434573901896	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'1290;4312;4837;5817;6303;4487;8985;3908;5645;6444;813;7076;6535;6641;5021;3371;4314;2192;3485;2335;7045;1296;9353;1292;9235;3491;290;1311;3690;5329;7456;3398;5270	'fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	True
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_d94a3ac2ad37	HALLMARK_PROTEIN_SECRETION	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION	fgsea_msigdb_H_entrez	HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Md4f5e0a53b7c		5868,1173,3382,8674,5594,163,1075,8675,7163,5538,1203	fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION	d45d65800549	0.0	False	0.90625	True	ok	"{""claim_id"":""c_d94a3ac2ad37"",""entity"":""HALLMARK_PROTEIN_SECRETION"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""FAIL"",""context_reason"":""The term 'HALLMARK_PROTEIN_SECRETION' is not clearly context-consistent with the sample context."",""context_notes"":null,""evidence_ref"":{""module_id"":""Md4f5e0a53b7c"",""gene_ids"":[""5868"",""1173"",""3382"",""8674"",""5594"",""163"",""1075"",""8675"",""7163"",""5538"",""1203""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION""],""gene_set_hash"":""d45d65800549"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	FAIL	The term 'HALLMARK_PROTEIN_SECRETION' is not clearly context-consistent with the sample context.		0.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.2623492121982358	0.2623492121982358	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'5868;1173;3382;8674;5594;163;1075;8675;7163;5538;1203	'fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION	True
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_1e3c8b7f407f	HALLMARK_MYOGENESIS	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS	fgsea_msigdb_H_entrez	HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Me334011e2fa6		624,7249,1674,4208,3908,70,1384,3316,6444,7004,5091,6535,115,4632,2049,5213,6764,7140,9260,4607,2878,5816,1292,8877,4851,5224,351,5621,5925,4608,7169,5507	fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS	e0341df89c4b	0.0	False	0.96875	True	ok	"{""claim_id"":""c_1e3c8b7f407f"",""entity"":""HALLMARK_MYOGENESIS"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""FAIL"",""context_reason"":""The term HALLMARK_MYOGENESIS is not related to the context condition HNSC or tissue tumor."",""context_notes"":null,""evidence_ref"":{""module_id"":""Me334011e2fa6"",""gene_ids"":[""624"",""7249"",""1674"",""4208"",""3908"",""70"",""1384"",""3316"",""6444"",""7004"",""5091"",""6535"",""115"",""4632"",""2049"",""5213"",""6764"",""7140"",""9260"",""4607"",""2878"",""5816"",""1292"",""8877"",""4851"",""5224"",""351"",""5621"",""5925"",""4608"",""7169"",""5507""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS""],""gene_set_hash"":""e0341df89c4b"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	FAIL	The term HALLMARK_MYOGENESIS is not related to the context condition HNSC or tissue tumor.		0.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.030172094325198406	0.030172094325198406	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'624;7249;1674;4208;3908;70;1384;3316;6444;7004;5091;6535;115;4632;2049;5213;6764;7140;9260;4607;2878;5816;1292;8877;4851;5224;351;5621;5925;4608;7169;5507	'fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS	True
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_be20f809d56c	HALLMARK_HYPOXIA	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	fgsea_msigdb_H_entrez	HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Mf4596493a738		8974,3036,3309,8406,6781,1466,10397,7163,8870,7428,5313,10570,2997,7538,7045,1356,1649,8819,3491,5224,5329,4502,2152,680,8660,5317,1843,5507,2353,1944,6095,1956,694,9672,8614,5066,3073,3516,7052,3162,5033,8497,1942,4493,3340,8839,3906,2817,901,3219	fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	aeeeed6d60d8	0.0	True	0.96875	True	ok	"{""claim_id"":""c_be20f809d56c"",""entity"":""HALLMARK_HYPOXIA"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""PASS"",""context_reason"":""The term HALLMARK_HYPOXIA is associated with hypoxia in various cancer types, including HNSC (Head and Neck Squamous Cell Carcinoma). The context signature e6ce"",""context_notes"":null,""evidence_ref"":{""module_id"":""Mf4596493a738"",""gene_ids"":[""8974"",""3036"",""3309"",""8406"",""6781"",""1466"",""10397"",""7163"",""8870"",""7428"",""5313"",""10570"",""2997"",""7538"",""7045"",""1356"",""1649"",""8819"",""3491"",""5224"",""5329"",""4502"",""2152"",""680"",""8660"",""5317"",""1843"",""5507"",""2353"",""1944"",""6095"",""1956"",""694"",""9672"",""8614"",""5066"",""3073"",""3516"",""7052"",""3162"",""5033"",""8497"",""1942"",""4493"",""3340"",""8839"",""3906"",""2817"",""901"",""3219""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA""],""gene_set_hash"":""aeeeed6d60d8"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	PASS	The term HALLMARK_HYPOXIA is associated with hypoxia in various cancer types, including HNSC (Head and Neck Squamous Cell Carcinoma). The context signature e6ce		1.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.5325161493878938	0.5325161493878938	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'8974;3036;3309;8406;6781;1466;10397;7163;8870;7428;5313;10570;2997;7538;7045;1356;1649;8819;3491;5224;5329;4502;2152;680;8660;5317;1843;5507;2353;1944;6095;1956;694;9672;8614;5066;3073;3516;7052;3162;5033;8497;1942;4493;3340;8839;3906;2817;901;3219	'fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	False
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_a3c5ce712645	HALLMARK_XENOBIOTIC_METABOLISM	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	fgsea_msigdb_H_entrez	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	M557bebe138f3		6560,2953,7009,7274,1646,9663,5091,1528,217,9564,126,2192,7042,3172,873,9361,4153,1401,51,2099,316,9060,4502,6999,5831,3398,9536,6898,3273,218,1644,5730,10717,435,4121,10728,3162,629,3394,355,8876,3735,223,5950,3554,1593,10237,348,760,1544,978,3479,866,1592,2937	fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	f3fe33cde6b1	0.0	False	0.96875	True	ok	"{""claim_id"":""c_a3c5ce712645"",""entity"":""HALLMARK_XENOBIOTIC_METABOLISM"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""FAIL"",""context_reason"":""The term 'HALLMARK_XENOBIOTIC_METABOLISM' does not match the context's condition 'HNSC', which is a specific cancer type, whereas the term is related to xenobio"",""context_notes"":null,""evidence_ref"":{""module_id"":""M557bebe138f3"",""gene_ids"":[""6560"",""2953"",""7009"",""7274"",""1646"",""9663"",""5091"",""1528"",""217"",""9564"",""126"",""2192"",""7042"",""3172"",""873"",""9361"",""4153"",""1401"",""51"",""2099"",""316"",""9060"",""4502"",""6999"",""5831"",""3398"",""9536"",""6898"",""3273"",""218"",""1644"",""5730"",""10717"",""435"",""4121"",""10728"",""3162"",""629"",""3394"",""355"",""8876"",""3735"",""223"",""5950"",""3554"",""1593"",""10237"",""348"",""760"",""1544"",""978"",""3479"",""866"",""1592"",""2937""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM""],""gene_set_hash"":""f3fe33cde6b1"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	FAIL	The term 'HALLMARK_XENOBIOTIC_METABOLISM' does not match the context's condition 'HNSC', which is a specific cancer type, whereas the term is related to xenobio		0.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.18860755484852199	0.18860755484852199	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'6560;2953;7009;7274;1646;9663;5091;1528;217;9564;126;2192;7042;3172;873;9361;4153;1401;51;2099;316;9060;4502;6999;5831;3398;9536;6898;3273;218;1644;5730;10717;435;4121;10728;3162;629;3394;355;8876;3735;223;5950;3554;1593;10237;348;760;1544;978;3479;866;1592;2937	'fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	True
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_1046bdacc5c3	HALLMARK_PANCREAS_BETA_CELLS	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS	fgsea_msigdb_H_entrez	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS	M3297d664d230		6727,6833,5063,3651,2308,4760,1641,6927,10590	fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS	728f7e7d6aee	0.0	False	0.953125	True	ok	"{""claim_id"":""c_1046bdacc5c3"",""entity"":""HALLMARK_PANCREAS_BETA_CELLS"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""FAIL"",""context_reason"":""Term 'HALLMARK_PANCREAS_BETA_CELLS' is not context-consistent with sample context: condition='HNSC', tissue='tumor'"",""context_notes"":null,""evidence_ref"":{""module_id"":""M3297d664d230"",""gene_ids"":[""6727"",""6833"",""5063"",""3651"",""2308"",""4760"",""1641"",""6927"",""10590""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS""],""gene_set_hash"":""728f7e7d6aee"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	FAIL	Term 'HALLMARK_PANCREAS_BETA_CELLS' is not context-consistent with sample context: condition='HNSC', tissue='tumor'		0.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.43973624360170516	0.43973624360170516	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'6727;6833;5063;3651;2308;4760;1641;6927;10590	'fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS	True
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_0ca7b9ffbde8	HALLMARK_OXIDATIVE_PHOSPHORYLATION	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	fgsea_msigdb_H_entrez	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	M03a383e6e086		6834,9167,1337,10989,4728,9377,4717,514,513,515,2879,1431,7386,5018,1350,6391,5250,7417,840,1727,5166,50,2109,4967,4708,1347,1349,10312,5162,4190,4702,6390,517,8803,1355,2271,4726,4724,10476,1374,4712,2108	fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	3fdf9a49257d	0.0	True	1.0	True	ok	"{""claim_id"":""c_0ca7b9ffbde8"",""entity"":""HALLMARK_OXIDATIVE_PHOSPHORYLATION"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""PASS"",""context_reason"":""The term HALLMARK_OXIDATIVE_PHOSPHORYLATION is relevant to the context of HNSC tumor samples with TP53 mutation compared to wild-type, as oxidative phosphorylat"",""context_notes"":null,""evidence_ref"":{""module_id"":""M03a383e6e086"",""gene_ids"":[""6834"",""9167"",""1337"",""10989"",""4728"",""9377"",""4717"",""514"",""513"",""515"",""2879"",""1431"",""7386"",""5018"",""1350"",""6391"",""5250"",""7417"",""840"",""1727"",""5166"",""50"",""2109"",""4967"",""4708"",""1347"",""1349"",""10312"",""5162"",""4190"",""4702"",""6390"",""517"",""8803"",""1355"",""2271"",""4726"",""4724"",""10476"",""1374"",""4712"",""2108""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION""],""gene_set_hash"":""3fdf9a49257d"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	PASS	The term HALLMARK_OXIDATIVE_PHOSPHORYLATION is relevant to the context of HNSC tumor samples with TP53 mutation compared to wild-type, as oxidative phosphorylat		1.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.7162038302345781	0.7162038302345781	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'6834;9167;1337;10989;4728;9377;4717;514;513;515;2879;1431;7386;5018;1350;6391;5250;7417;840;1727;5166;50;2109;4967;4708;1347;1349;10312;5162;4190;4702;6390;517;8803;1355;2271;4726;4724;10476;1374;4712;2108	'fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	False
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_f2aca0d7fc8f	HALLMARK_ESTROGEN_RESPONSE_LATE	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	fgsea_msigdb_H_entrez	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	M8e5c1d28573e		3487,3251,2317,4681,5979,7162,6566,9368,2717,2707,799,4299,7466,5104,9231,6196,2109,3860,5603,595,7264,445,2222,7164,7494,10497,10761,9547,11012,10202,10160,7054,7517,1363,3669,8140,645,7177,1152,771,949	fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	0ea081758020	0.0	False	1.0	True	ok	"{""claim_id"":""c_f2aca0d7fc8f"",""entity"":""HALLMARK_ESTROGEN_RESPONSE_LATE"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""FAIL"",""context_reason"":""The term 'HALLMARK_ESTROGEN_RESPONSE_LATE' is not related to the context's condition 'HNSC', which is a type of Head and Neck Squamous Cell Carcinoma, and does"",""context_notes"":null,""evidence_ref"":{""module_id"":""M8e5c1d28573e"",""gene_ids"":[""3487"",""3251"",""2317"",""4681"",""5979"",""7162"",""6566"",""9368"",""2717"",""2707"",""799"",""4299"",""7466"",""5104"",""9231"",""6196"",""2109"",""3860"",""5603"",""595"",""7264"",""445"",""2222"",""7164"",""7494"",""10497"",""10761"",""9547"",""11012"",""10202"",""10160"",""7054"",""7517"",""1363"",""3669"",""8140"",""645"",""7177"",""1152"",""771"",""949""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE""],""gene_set_hash"":""0ea081758020"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	FAIL	The term 'HALLMARK_ESTROGEN_RESPONSE_LATE' is not related to the context's condition 'HNSC', which is a type of Head and Neck Squamous Cell Carcinoma, and does		0.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.6824558491197192	0.6824558491197192	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'3487;3251;2317;4681;5979;7162;6566;9368;2717;2707;799;4299;7466;5104;9231;6196;2109;3860;5603;595;7264;445;2222;7164;7494;10497;10761;9547;11012;10202;10160;7054;7517;1363;3669;8140;645;7177;1152;771;949	'fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	True
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_383845c339a0	HALLMARK_COMPLEMENT	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	fgsea_msigdb_H_entrez	HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Mc4fe664d694a		283,3665,5641,3309,4057,3988,1075,7076,712,1847,5698,3937,6714,5341,3172,2335,1356,3958,3932,1520,3818,718,5329,2152,5531,868,3003,2764,10125,11216	fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	f62dd3909e9d	0.0	True	1.0	True	ok	"{""claim_id"":""c_383845c339a0"",""entity"":""HALLMARK_COMPLEMENT"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""PASS"",""context_reason"":""The term HALLMARK_COMPLEMENT is associated with various cancer types and has a high overlap with the given context's signature (context_signature: e6cee1e46cac)"",""context_notes"":null,""evidence_ref"":{""module_id"":""Mc4fe664d694a"",""gene_ids"":[""283"",""3665"",""5641"",""3309"",""4057"",""3988"",""1075"",""7076"",""712"",""1847"",""5698"",""3937"",""6714"",""5341"",""3172"",""2335"",""1356"",""3958"",""3932"",""1520"",""3818"",""718"",""5329"",""2152"",""5531"",""868"",""3003"",""2764"",""10125"",""11216""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT""],""gene_set_hash"":""f62dd3909e9d"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	PASS	The term HALLMARK_COMPLEMENT is associated with various cancer types and has a high overlap with the given context's signature (context_signature: e6cee1e46cac)		1.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.580286117102425	0.580286117102425	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'283;3665;5641;3309;4057;3988;1075;7076;712;1847;5698;3937;6714;5341;3172;2335;1356;3958;3932;1520;3818;718;5329;2152;5531;868;3003;2764;10125;11216	'fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	False
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_0f65c1132227	HALLMARK_INFLAMMATORY_RESPONSE	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE	fgsea_msigdb_H_entrez	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Mc655fb76a1be		969,970,5817,3665,9180,3454,929,6324,7076,3606,11047,7432,3937,8743,1440,2769,4481,4986,3593,6004,6364,196,3932,8877,3249,3690,5329,9153,2152,3656,7130,10630,3037,10125,10507,6892,10316,3600,10203,4224,1880	fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE	3888970a3026	0.0	False	1.0	True	ok	"{""claim_id"":""c_0f65c1132227"",""entity"":""HALLMARK_INFLAMMATORY_RESPONSE"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""FAIL"",""context_reason"":""The term 'HALLMARK_INFLAMMATORY_RESPONSE' is not related to the context's condition 'HNSC', which is a specific cancer type."",""context_notes"":null,""evidence_ref"":{""module_id"":""Mc655fb76a1be"",""gene_ids"":[""969"",""970"",""5817"",""3665"",""9180"",""3454"",""929"",""6324"",""7076"",""3606"",""11047"",""7432"",""3937"",""8743"",""1440"",""2769"",""4481"",""4986"",""3593"",""6004"",""6364"",""196"",""3932"",""8877"",""3249"",""3690"",""5329"",""9153"",""2152"",""3656"",""7130"",""10630"",""3037"",""10125"",""10507"",""6892"",""10316"",""3600"",""10203"",""4224"",""1880""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE""],""gene_set_hash"":""3888970a3026"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	FAIL	The term 'HALLMARK_INFLAMMATORY_RESPONSE' is not related to the context's condition 'HNSC', which is a specific cancer type.		0.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.9772712700228527	0.9772712700228527	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'969;970;5817;3665;9180;3454;929;6324;7076;3606;11047;7432;3937;8743;1440;2769;4481;4986;3593;6004;6364;196;3932;8877;3249;3690;5329;9153;2152;3656;7130;10630;3037;10125;10507;6892;10316;3600;10203;4224;1880	'fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE	True
